ts,uid,sa,sp,da,dp,pr,stos,td,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,pkt,byt,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label,te,teDelta,teT,teS
1545470591.891035,CDECAB3pPjgFti263g,192.168.1.195,54942,185.244.25.235,6667,tcp,-,3.090242,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:23:11.891035136,10.003295183181763,9,33791
1545470601.89335,CT3hw84nHi4as4Ziac,192.168.1.195,54944,185.244.25.235,6667,tcp,-,3.087975,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:23:21.893349888,10.002314805984497,9,33801
1545470611.899409,CiUyFV1h7CSmXp8Ys3,192.168.1.195,54946,185.244.25.235,6667,tcp,-,3.081974,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:23:31.899409152,10.006059169769287,9,33811
1545470621.903677,CIigyP26lSYE9PDam4,192.168.1.195,54948,185.244.25.235,6667,tcp,-,3.157701,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:23:41.903676928,10.004267930984497,9,33821
1545470631.910972,CyDxUA1TFlKTY9Zbha,192.168.1.195,54950,185.244.25.235,6667,tcp,-,3.150464,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:23:51.910972160,10.00729513168335,9,33831
1545470641.913019,C4Ym7B47VB3YxPEP3,192.168.1.195,54952,185.244.25.235,6667,tcp,irc,36.328288,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:24:01.913018880,10.002046823501587,9,33841
1545470678.194334,CTpht14piLL3Dnqztc,192.168.1.195,54954,185.244.25.235,6667,tcp,irc,33.706286,62,269,S3,-,-,0,ShAdDaft,8,506,6,589,-,Malicious,C&C,2018-12-22 09:24:38.194333952,36.281315088272095,9,33878
1545470711.901619,CRUrYC2TcYyneJAiCf,192.168.1.195,54956,185.244.25.235,6667,tcp,irc,32.969707,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:25:11.901618944,33.707284927368164,9,33911
1545470744.823852,CYb42T23aTgYiZI8f3,192.168.1.195,54958,185.244.25.235,6667,tcp,irc,32.077466,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:25:44.823852032,32.92223310470581,9,33944
1545470776.857592,CmyJ1s1UtOckdoQFG1,192.168.1.195,54960,185.244.25.235,6667,tcp,-,3.083744,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:26:16.857592064,32.03374004364014,9,33976
1545470786.860642,CVuvKH1hXo8is97JV4,192.168.1.195,54962,185.244.25.235,6667,tcp,-,3.080744,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:26:26.860642048,10.003049850463867,9,33986
1545470794.021311,CeRMt31ZU1SiUMzW1,192.168.1.195,54962,185.244.25.235,6667,tcp,irc,32.599923,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:26:34.021310976,7.1606690883636475,9,33994
1545470826.578752,C7Lhz04jAzwSazFXid,192.168.1.195,54964,185.244.25.235,6667,tcp,-,3.122472,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:27:06.578752000,32.557440996170044,9,34026
1545470836.582307,CMufcw4vqqwpp67lQd,192.168.1.195,54966,185.244.25.235,6667,tcp,-,3.118967,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:27:16.582307072,10.003555059432983,9,34036
1545470846.584351,C7z91q4dkrXnGTl9T9,192.168.1.195,54968,185.244.25.235,6667,tcp,-,3.116979,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:27:26.584350976,10.002043962478638,9,34046
1545470856.586648,CjRZa33bcNocX0WmIc,192.168.1.195,54970,185.244.25.235,6667,tcp,irc,33.281783,62,260,S3,-,-,0,ShAdDaft,10,610,7,632,-,Malicious,C&C,2018-12-22 09:27:36.586648064,10.002296924591064,9,34056
1545470889.86943,CDmkn6HcCuXk9YPr6,192.168.1.195,54972,185.244.25.235,6667,tcp,-,3.111978,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:28:09.869430016,33.28278207778931,9,34089
1545470899.872494,C5DneRRacyq08n6u1,192.168.1.195,54974,185.244.25.235,6667,tcp,-,3.108715,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:28:19.872494080,10.003063917160034,9,34099
1545470909.875282,Cp1JspKrQTEn52T7b,192.168.1.195,54976,185.244.25.235,6667,tcp,irc,33.045933,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:28:29.875282176,10.002788066864014,9,34109
1545470942.877969,CpRdmt4N2MkwxSNBr7,192.168.1.195,54978,185.244.25.235,6667,tcp,-,3.143235,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:29:02.877969152,33.002686977386475,9,34142
1545470952.882026,CGI5l428zMXaeBPO1a,192.168.1.195,54980,185.244.25.235,6667,tcp,irc,35.559237,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:29:12.882025984,10.004056930541992,9,34152
1545470988.396031,CFOsco2kZkOAbUOO03,192.168.1.195,54982,185.244.25.235,6667,tcp,-,3.145225,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:29:48.396030976,35.514004945755005,9,34188
1545470998.399354,CbmSKk4V7ITkvzH4Kc,192.168.1.195,54984,185.244.25.235,6667,tcp,-,3.141950,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:29:58.399353856,10.003323078155518,9,34198
1545471008.402146,CULU9C4VSnCnRI9Mx4,192.168.1.195,54986,185.244.25.235,6667,tcp,irc,33.929156,62,269,S3,-,-,0,ShAdDaf,9,546,6,589,-,Malicious,C&C,2018-12-22 09:30:08.402146048,10.002792119979858,9,34208
1545471042.291815,CAny1F38hazQXsUGWf,192.168.1.195,54988,185.244.25.235,6667,tcp,-,3.089490,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:30:42.291815168,33.8896689414978,9,34242
1545471049.461244,CWwVja2wPwNmT6g2Od,192.168.1.195,54988,185.244.25.235,6667,tcp,irc,32.760072,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:30:49.461244160,7.169429063796997,9,34249
1545471082.173586,CCatlZXoi2pUh7Dgl,192.168.1.195,54990,185.244.25.235,6667,tcp,irc,34.167789,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:31:22.173585920,32.71234178543091,9,34282
1545471116.293891,C0xz1c2BwWNFar6WMh,192.168.1.195,54992,185.244.25.235,6667,tcp,-,3.087495,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:31:56.293891072,34.12030506134033,9,34316
1545471123.461314,CoN5E94Y3szrQM3Oid,192.168.1.195,54992,185.244.25.235,6667,tcp,irc,32.639893,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:32:03.461314048,7.1674230098724365,9,34323
1545471156.052234,C6iAMCSJ4oQLB4Fqj,192.168.1.195,54994,185.244.25.235,6667,tcp,irc,34.599045,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:32:36.052233984,32.590919971466064,9,34356
1545471190.602545,CqPdY43mnwKRvcJm4j,192.168.1.195,54996,185.244.25.235,6667,tcp,-,3.098735,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:33:10.602544896,34.55031108856201,9,34390
1545471197.781205,Cp8WuS1yvCkBOEcJ0e,192.168.1.195,54996,185.244.25.235,6667,tcp,irc,32.430033,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:33:17.781204992,7.178659915924072,9,34397
1545471230.170996,Ca6b7H2R43l6RYPZl5,192.168.1.195,54998,185.244.25.235,6667,tcp,irc,33.830224,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:33:50.170995968,32.3897910118103,9,34430
1545471263.957994,CZthKoaOwS3ZcZTw7,192.168.1.195,55000,185.244.25.235,6667,tcp,-,3.103232,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:34:23.957993984,33.78699803352356,9,34463
1545471273.965794,CwnNaTKvvYY3vHQOd,192.168.1.195,55002,185.244.25.235,6667,tcp,-,3.095493,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:34:33.965794048,10.007800102233887,9,34473
1545471283.969591,CWCURmfys6EdYnXO4,192.168.1.195,55004,185.244.25.235,6667,tcp,-,3.091747,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:34:43.969590784,10.003796815872192,9,34483
1545471293.975139,ChTIWjJ1Kv5ssmPj6,192.168.1.195,55006,185.244.25.235,6667,tcp,-,3.086242,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:34:53.975138816,10.005548000335693,9,34493
1545471303.97769,Cq06Dk1h3GV4ACQYG2,192.168.1.195,55008,185.244.25.235,6667,tcp,-,3.083494,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:35:03.977689856,10.002551078796387,9,34503
1545471313.981259,C6qfzmXtbwvD85CDg,192.168.1.195,55010,185.244.25.235,6667,tcp,-,3.159931,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:35:13.981259008,10.00356912612915,9,34513
1545471323.983539,CPq7VI2YKmDmZJ1jak,192.168.1.195,55012,185.244.25.235,6667,tcp,-,3.157703,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:35:23.983539200,10.002279996871948,9,34523
1545471333.987591,CDuulJ3YJPMNE3MeHc,192.168.1.195,55014,185.244.25.235,6667,tcp,-,3.153701,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:35:33.987590912,10.004051923751831,9,34533
1545471341.221225,C9JM7UimKCwGeViPd,192.168.1.195,55014,185.244.25.235,6667,tcp,irc,32.850025,62,269,S3,-,-,0,ShAdDaf,8,486,6,589,-,Malicious,C&C,2018-12-22 09:35:41.221224960,7.233633995056152,9,34541
1545471374.023275,CZ3dtN2J210q2ZPCqi,192.168.1.195,55016,185.244.25.235,6667,tcp,irc,33.298028,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:36:14.023275008,32.8020498752594,9,34574
1545471407.280076,CKVDzkl1xa9IaN811,192.168.1.195,55018,185.244.25.235,6667,tcp,irc,36.121171,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:36:47.280076032,33.25680112838745,9,34607
1545471443.352523,CZnaN61jCgrMAu6h2h,192.168.1.195,55020,185.244.25.235,6667,tcp,irc,33.938677,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:37:23.352523008,36.072447061538696,9,34643
1545471477.245477,Co1uZS1n5yCBjN5XZi,192.168.1.195,55022,185.244.25.235,6667,tcp,-,3.095721,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:37:57.245476864,33.892953872680664,9,34677
1545471487.248012,C6tdp12tvEMhmL74d,192.168.1.195,55024,185.244.25.235,6667,tcp,irc,33.303274,62,260,S3,-,-,0,ShAdDaf,8,486,7,632,-,Malicious,C&C,2018-12-22 09:38:07.248012032,10.002535104751587,9,34687
1545471520.50706,CH88de42tjjUV7hhwh,192.168.1.195,55026,185.244.25.235,6667,tcp,irc,35.544247,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:38:40.507059968,33.259047985076904,9,34720
1545471556.007333,CGL5jsi2uq8yOqCvd,192.168.1.195,55028,185.244.25.235,6667,tcp,-,3.133966,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:39:16.007333120,35.50027298927307,9,34756
1545471566.010383,Cr7Z0f2SzPGnQXdfsj,192.168.1.195,55030,185.244.25.235,6667,tcp,-,3.130972,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:39:26.010382848,10.003049850463867,9,34766
1545471576.012936,CvhHWN3gxqFPm3UJQd,192.168.1.195,55032,185.244.25.235,6667,tcp,-,3.128467,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:39:36.012936192,10.002553224563599,9,34776
1545471586.015257,CFryBr4iRlcm3paYwk,192.168.1.195,55034,185.244.25.235,6667,tcp,irc,34.106089,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:39:46.015256832,10.002320766448975,9,34786
1545471620.078614,CL0B0y3D5giOAMp0e4,192.168.1.195,55036,185.244.25.235,6667,tcp,irc,36.032752,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:40:20.078614016,34.06335711479187,9,34820
1545471656.064892,CtxPs7VF83LuzJMr,192.168.1.195,55038,185.244.25.235,6667,tcp,irc,36.016513,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:40:56.064892160,35.98627805709839,9,34856
1545471692.038673,COGhTPQQdNpNlPKa9,192.168.1.195,55040,185.244.25.235,6667,tcp,irc,33.152638,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:41:32.038672896,35.97378087043762,9,34892
1545471713.458988,CRAlQq2duWC4N9Ppe6,192.168.1.195,123,89.221.210.188,123,udp,-,0.004495,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 09:41:53.458988032,21.42031502723694,9,34913
1545471725.151088,C1DCEXd4bsZ3ZYk3k,192.168.1.195,55042,185.244.25.235,6667,tcp,-,3.110225,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:42:05.151087872,11.692100048065186,9,34925
1545471735.153396,C5ZMnnCnQ4tK94e4i,192.168.1.195,55044,185.244.25.235,6667,tcp,-,3.107977,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:42:15.153395968,10.002307891845703,9,34935
1545471745.155947,ClbCtr2KWsv4wwNsj9,192.168.1.195,55046,185.244.25.235,6667,tcp,-,3.105483,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:42:25.155947008,10.002551078796387,9,34945
1545471755.162759,C6nMnE3MXydZhcayu9,192.168.1.195,55048,185.244.25.235,6667,tcp,irc,35.768641,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:42:35.162759168,10.00681209564209,9,34955
1545471790.886424,CnQgUj2pEUbGqPcGjk,192.168.1.195,55050,185.244.25.235,6667,tcp,irc,35.115017,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:43:10.886424064,35.72366499900818,9,34990
1545471825.960213,Cutv5sC3guvpWfJ6g,192.168.1.195,55052,185.244.25.235,6667,tcp,irc,36.051235,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:43:45.960212992,35.07378888130188,9,35025
1545471861.975717,CLSEGRhkp9vCuNbn1,192.168.1.195,55054,185.244.25.235,6667,tcp,irc,36.035739,62,269,S3,-,-,0,ShAdDaf,10,606,6,589,-,Malicious,C&C,2018-12-22 09:44:21.975717120,36.015504121780396,9,35061
1545471897.963982,Cr9wbx32XpezxGfPs8,192.168.1.195,55056,185.244.25.235,6667,tcp,irc,35.497546,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:44:57.963982080,35.98826503753662,9,35097
1545471933.413057,C9FKim33z39hI2YxNc,192.168.1.195,55058,185.244.25.235,6667,tcp,-,3.088509,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:45:33.413057024,35.4490749835968,9,35133
1545471943.418866,CCrLBo1SNOWRpVS9Ig,192.168.1.195,55060,185.244.25.235,6667,tcp,-,3.082741,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:45:43.418865920,10.00580883026123,9,35143
1545471953.421178,CLhYnqO6Pejt7OLKg,192.168.1.195,55062,185.244.25.235,6667,tcp,-,3.080500,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:45:53.421178112,10.002312183380127,9,35153
1545471963.423224,CkomNW2zaW1K3AU7r8,192.168.1.195,55064,185.244.25.235,6667,tcp,irc,32.718375,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:46:03.423224064,10.00204586982727,9,35163
1545471996.10212,Cabs4yotjXfMYNJL,192.168.1.195,55066,185.244.25.235,6667,tcp,-,3.119487,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:46:36.102119936,32.67889595031738,9,35196
1545472006.104428,CKhtk61Jmr4IiexURh,192.168.1.195,55068,185.244.25.235,6667,tcp,irc,35.877074,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:46:46.104428032,10.002308130264282,9,35206
1545472041.939774,CPliPNE4789p1HRc9,192.168.1.195,55070,185.244.25.235,6667,tcp,irc,35.091772,62,269,S3,-,-,0,ShAdDaf,10,606,6,589,-,Malicious,C&C,2018-12-22 09:47:21.939773952,35.83534598350525,9,35241
1545472076.990068,CFk9xJ1lclcQxi2u5e,192.168.1.195,55072,185.244.25.235,6667,tcp,irc,33.021451,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:47:56.990067968,35.050293922424316,9,35276
1545472109.963544,Ct5LmH2PHrc7QPpH53,192.168.1.195,55074,185.244.25.235,6667,tcp,irc,36.238126,62,260,S3,-,-,0,ShAdDaf,10,606,7,632,-,Malicious,C&C,2018-12-22 09:48:29.963543808,32.97347593307495,9,35309
1545472146.152189,Chf0WM2Je8d2xXCAIb,192.168.1.195,55076,185.244.25.235,6667,tcp,-,3.149469,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:49:06.152188928,36.188645124435425,9,35346
1545472156.154507,CuUApa2pBVtp7axgQ5,192.168.1.195,55078,185.244.25.235,6667,tcp,-,3.147197,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:49:16.154507008,10.002317905426025,9,35356
1545472166.157049,CbSSxy4GbX6PflhvCb,192.168.1.195,55080,185.244.25.235,6667,tcp,-,3.144715,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:49:26.157048832,10.00254201889038,9,35366
1545472176.163611,CzmfqnSnc48hEcM82,192.168.1.195,55082,185.244.25.235,6667,tcp,-,3.138204,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:49:36.163610880,10.006561994552612,9,35376
1545472186.171653,CKWRYc1uVGmN3LPOI4,192.168.1.195,55084,185.244.25.235,6667,tcp,irc,36.000009,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:49:46.171653120,10.008042097091675,9,35386
1545472222.131426,CqX73834bIesJUxF11,192.168.1.195,55086,185.244.25.235,6667,tcp,-,3.090242,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:50:22.131426048,35.95977306365967,9,35422
1545472232.134003,C5UJDA24y62mvkLSQ8,192.168.1.195,55088,185.244.25.235,6667,tcp,-,3.087731,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:50:32.134002944,10.00257682800293,9,35432
1545472242.142784,CSMCEEfesJdbVDM9j,192.168.1.195,55090,185.244.25.235,6667,tcp,-,3.158950,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:50:42.142784000,10.00878119468689,9,35442
1545472252.147336,CBBBeJUT9CmhT2FLi,192.168.1.195,55092,185.244.25.235,6667,tcp,-,3.154456,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:50:52.147335936,10.004551887512207,9,35452
1545472262.150391,CRTHRY3OfnUxYsYFs2,192.168.1.195,55094,185.244.25.235,6667,tcp,-,3.151230,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:51:02.150391040,10.003055095672607,9,35462
1545472265.531227,C12nOw194eaeEPUpsd,192.168.1.195,123,82.113.53.40,123,udp,-,10.075264,288,288,SF,-,-,0,Dd,6,456,6,456,-,Benign,-,2018-12-22 09:51:05.531227136,3.380836009979248,9,35465
1545472272.153693,CVDlne1f038gXI0Mu7,192.168.1.195,55096,185.244.25.235,6667,tcp,-,3.147971,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:51:12.153692928,6.6224658489227295,9,35472
1545472282.156249,Ch4r0D4UeTzcnLX7ch,192.168.1.195,55098,185.244.25.235,6667,tcp,-,3.145459,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:51:22.156249088,10.002556085586548,9,35482
1545472292.158552,CmenWg1qZYA4szjFL9,192.168.1.195,55100,185.244.25.235,6667,tcp,irc,33.963161,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:51:32.158551808,10.002302885055542,9,35492
1545472326.081985,CJ36bCtxuj0LrSp2l,192.168.1.195,55102,185.244.25.235,6667,tcp,irc,36.189643,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:52:06.081985024,33.92343306541443,9,35526
1545472362.229402,CL3gMx3TgTjBRb39Qk,192.168.1.195,55104,185.244.25.235,6667,tcp,-,3.152457,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:52:42.229402112,36.147417068481445,9,35562
1545472369.461785,CgWQeWxrtwPz5NFde,192.168.1.195,55104,185.244.25.235,6667,tcp,irc,32.519982,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:52:49.461785088,7.2323830127716064,9,35569
1545472401.940539,CaFueHiDEVI78G0fg,192.168.1.195,55106,185.244.25.235,6667,tcp,irc,35.121250,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,Malicious,C&C,2018-12-22 09:53:21.940538880,32.47875380516052,9,35601
1545472437.019062,CwRsb04v4JqK3y2DK,192.168.1.195,55108,185.244.25.235,6667,tcp,-,3.082747,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:53:57.019062016,35.0785231590271,9,35637
1545472447.022634,CgpyOG25wznYYQuWC2,192.168.1.195,55110,185.244.25.235,6667,tcp,-,3.159191,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:54:07.022633984,10.0035719871521,9,35647
1545472457.024939,C4sD7j3RpgHK4nWR08,192.168.1.195,55112,185.244.25.235,6667,tcp,irc,36.175128,62,269,S3,-,-,0,ShAdDaf,10,618,7,641,-,Malicious,C&C,2018-12-22 09:54:17.024939008,10.002305030822754,9,35657
1545472492.932469,CohaxZSsxLAi5tB2d,192.168.1.195,55114,185.244.25.235,6667,tcp,-,3.089494,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:54:52.932468992,35.90752983093262,9,35692
1545472502.943269,CRsDwy3CyexB7TVBIh,192.168.1.195,55116,185.244.25.235,6667,tcp,-,3.158467,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:55:02.943269120,10.010800123214722,9,35702
1545472512.945324,CPdHt63MBmJkfbJd76,192.168.1.195,55118,185.244.25.235,6667,tcp,-,3.156452,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:55:12.945324032,10.002054929733276,9,35712
1545472522.952876,CkiNJtGaCylAe1Zr6,192.168.1.195,55120,185.244.25.235,6667,tcp,irc,34.128831,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:55:22.952876032,10.007552146911621,9,35722
1545472557.033214,CP9pcw1euR5lWJBCV4,192.168.1.195,55122,185.244.25.235,6667,tcp,irc,33.038682,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:55:57.033214208,34.08033800125122,9,35757
1545472590.026422,CYHz6eiERHRmXeFe,192.168.1.195,55124,185.244.25.235,6667,tcp,irc,32.075482,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:56:30.026422016,32.993207931518555,9,35790
1545472622.061926,C7uvT01NfKWobqufIi,192.168.1.195,55126,185.244.25.235,6667,tcp,-,3.159950,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:57:02.061925888,32.03550386428833,9,35822
1545472632.064234,CGYSBP3HWlQunSEsjf,192.168.1.195,55128,185.244.25.235,6667,tcp,irc,33.407738,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:57:12.064233984,10.002308130264282,9,35832
1545472665.428236,CylElo2EUydRRZn4dl,192.168.1.195,55130,185.244.25.235,6667,tcp,-,3.153698,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 09:57:45.428236032,33.364001989364624,9,35865
1545472672.661863,CEDvzu2sGBL8x8OGB,192.168.1.195,55130,185.244.25.235,6667,tcp,irc,32.770082,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,Malicious,C&C,2018-12-22 09:57:52.661863168,7.233627080917358,9,35872
1545472705.391466,CDTI2G3zFX6QwYGqd7,192.168.1.195,55132,185.244.25.235,6667,tcp,irc,34.170539,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:58:25.391465984,32.7296028137207,9,35905
1545472739.51828,CQ4ukn2aLd8W6Vv0c,192.168.1.195,55134,185.244.25.235,6667,tcp,irc,35.763631,62,260,S3,-,-,0,ShAdDaf,10,606,7,632,-,Malicious,C&C,2018-12-22 09:58:59.518279936,34.126814126968384,9,35939
1545472773.459212,Chs1og4mikNbWsfHba,192.168.1.195,123,89.221.210.188,123,udp,-,0.030240,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 09:59:33.459212032,33.94093203544617,9,35973
1545472775.234686,CluOeO1lc7Icv1HLS3,192.168.1.195,55136,185.244.25.235,6667,tcp,irc,33.987144,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 09:59:35.234685952,1.7754738330841064,9,35975
1545472809.182351,ClgTxd4oTY4yGwSXI,192.168.1.195,55138,185.244.25.235,6667,tcp,-,3.159703,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-22 10:00:09.182351104,33.947665214538574,10,36009
1545472819.184905,ChQKNo3XGPRc9PnR9,192.168.1.195,55140,185.244.25.235,6667,tcp,irc,33.797000,62,269,S3,-,-,0,ShAdDaf,8,494,6,589,-,Malicious,C&C,2018-12-22 10:00:19.184904960,10.002553939819336,10,36019
